Genes,Diseases,Word2vec,BERT,BioBERT,BioSentVec,Word2vec.Humans,BERT.Humans
GSTT1,Nonalcoholic Steatohepatitis,0.2295708954,0.8851706289,0.7557221032,0.08734764904,,0.82133913
GSTT2,Hypertensive disease,0.1341271251,0.896770823,0.8359010517,0.05134369805,,0.8327703
GSTT2,Schizophrenia,0.1347893625,0.9044502515,0.837052837,0.07542836666,0.143397361,0.88941175
GSTZ1,Bipolar Disorder,0.1038630828,0.8926761123,0.7954284135,0.1833321303,,0.8768749
MSH6,Colorectal Carcinoma,0.4409120083,0.8590483654,0.8121965085,0.3179080486,,0.8246429
MSH6,leukemia,0.2996761799,0.8745671534,0.8325910544,0.08832834661,0.3261476159,0.8613352
MSH6,Ovarian Carcinoma,0.3686697483,0.8588976826,0.8376434651,0.2173780203,,0.84734833
MSH6,Turcot syndrome (disorder),0.43307513,0.9070915947,0.8861645721,0.2826758921,,0.8827971
MSH6,Endometrial Carcinoma,0.3541840911,0.8585713853,0.812629925,0.313649714,,0.8748821
MSH6,Thyroid carcinoma,0.3919684887,0.8608244334,0.8457096419,0.1719602793,,0.8710572
MSH6,ovarian neoplasm,0.2874981463,0.8726817157,0.8277907895,0.2147009224,,0.8551981
MSH6,Microsatellite Instability,0.7007084489,0.8773064537,0.829537188,0.4667857289,,0.87365484
MSH6,Hereditary Nonpolyposis Colorectal Cancer,0.6168675423,0.8538272788,0.7887154373,0.4302577078,,0.86271274
MSH6,Lynch Syndrome,0.6425305605,0.9126797046,0.8821820544,0.5398703814,,0.89937615
GTF2B,Colorectal Carcinoma,0.1897287816,0.8849334557,0.8114236693,0.1296462268,,0.8346088
GTF2I,Atrial Fibrillation,-0.01858957484,0.9076143537,0.7793936745,0.08432867378,,0.87453574
GTF2I,Sicca Syndrome,0.2433509529,0.8887885041,0.8498562838,0.1746305674,,0.8624227
GTF2I,Williams Syndrome,0.4388932586,0.8998814978,0.872794167,0.4513893723,,0.8595716
GTF2I,Paroxysmal atrial fibrillation,0.1403958499,0.9007667103,0.7612800472,0.08056788892,,0.86128116
GTF2I,Autism Spectrum Disorders,0.3731639683,0.8333793853,0.8065536328,0.3240476251,,0.81939346
GTF2I,Sjogren's Syndrome,0.1670569927,0.9217163923,0.7606699597,0.2145733386,,0.8848025
GTF2I,Acute Myeloid Leukemia (AML-M2),0.3583534956,0.8929595412,0.837695084,0.1994656622,,0.81129754
GTF2I,Persistent atrial fibrillation,0.2234338969,0.9010549235,0.7785275562,0.08184859157,,0.83746016
GTF2I,familial atrial fibrillation,0.4757083058,0.9116864309,0.7996936961,0.1914564371,,0.89500153
BRF1,Colorectal Carcinoma,0.1594781876,0.8377101082,0.7994608986,0.1306144595,,0.7773589
BRF1,Intellectual Disability,0.1017814875,0.8336520567,0.8202193048,0.133481741,,0.8233888
GTS,Mental Depression,0.134858638,0.8435912626,0.8540769966,0.07964684814,,0.89013076
GTS,Depressive disorder,0.3584401906,0.8266515775,0.7793133222,0.1358801574,,0.8488973
GUCA1A,Progressive cone dystrophy (without rod involvement),0.4092977047,0.91826431,0.8139811606,0.3889414668,,0.8630809
GUCA2B,Nephrotic Syndrome,0.1749660969,0.9019335733,0.7942552145,0.1506848484,,0.83392084
GUCY2C,Colorectal Carcinoma,0.3254396319,0.9122161938,0.8131141846,0.2045980245,,0.83471495
GUCY2C,Colorectal Neoplasms,0.3196508884,0.9261923311,0.8115832139,0.1771116853,,0.85069335
GUCY2C,Diarrhea,0.04074986279,0.9188530576,0.8368148571,0.2353235334,-0.05524670333,0.8869876
GUCY2C,Metastatic melanoma,0.2557775378,0.9268635716,0.8280841626,0.01111307926,,0.80322033
GUCY2C,Meconium ileus,0.307194382,0.9216448979,0.8446732247,0.1175360084,,0.84261763
GUCY2C,DIARRHEA 6,0.3226450086,0.9319235745,0.8471526235,0.2117284536,,0.88808656
GUSB,Hydrops Fetalis,0.2303609699,0.904047193,0.7906292306,0.1897276938,,0.87447727
GUSB,Proteinuria,0.06706432998,0.83693915,0.8212435188,0.07596156746,0.06812176853,0.8855646
GUSB,Mucopolysaccharidosis VII,0.36009866,0.8655027798,0.786775238,0.4590187967,,0.84967107
GYG1,Cardiac Arrhythmia,0.2661188841,0.9260826472,0.7776821928,0.1496170759,,0.8759187
GYG1,Glycogen Storage Disease,0.5203820467,0.9374160529,0.852325149,0.3916832507,,0.9560459
GYG1,Myocardial Ischemia,0.1211463436,0.9101202419,0.7825763704,0.1247600168,,0.84505737
GYG1,Muscle Weakness,0.1864860207,0.8389036195,0.8148988002,0.2067349255,,0.8343732
GYPA,Malaria,0.04141644388,0.7521010949,0.8615648305,0.1374227405,,0.8475989
GYPA,Skin Neoplasms,0.3253226578,0.9137961828,0.7920997578,0.07501876354,,0.8868969
GYPB,Malaria,0.002130221575,0.698394465,0.8319634348,0.1933006793,,0.8235085
GYPC,Atrial Fibrillation,0.05731729418,0.9167354742,0.7868121863,0.03661376983,,0.87519574
GYPC,Malaria,0.06830661744,0.7005848149,0.8335507429,0.2023017108,0.006845958531,0.81948745
GYPC,Paroxysmal atrial fibrillation,0.1416118592,0.9113933685,0.7751271234,0.05201884359,,0.86120605
GYPC,Persistent atrial fibrillation,0.1947438419,0.9135943261,0.7823945617,0.0511334911,,0.83851886
GYPC,familial atrial fibrillation,0.3299071193,0.9155394079,0.7982739354,0.09894876182,,0.8842697
GYS1,Glycogen Storage Disease,0.5797319412,0.9367256152,0.8556972082,0.3775368929,,0.94102436
GYS2,Glycogen Storage Disease,0.5254791975,0.93658452,0.8621863829,0.359939903,,0.9437891
GYS2,Liver carcinoma,0.4617436528,0.9067980305,0.8440779572,0.1583352834,,0.85423136
GUCY2D,Retinitis Pigmentosa,0.5807899237,0.9198447558,0.8145672327,0.4695966542,,0.80811185
GUCY2D,Metastatic melanoma,0.1764710695,0.9268275823,0.8315491342,0.1540485322,,0.8051732
GUCY2D,Leber Congenital Amaurosis,0.6511361599,0.8952625765,0.8519940896,0.5595420003,,0.86375046
GUCY2D,Choroidal sclerosis,0.4758141935,0.9370958164,0.8211134701,0.2586260438,,0.8960191
GUCY2D,Ciliopathies,0.433806479,0.9265505522,0.8527747672,0.4221905768,0.4958485365,0.91407317
GZMB,Autistic Disorder,0.2250796407,0.8467142247,0.8200761482,0.08236642182,,0.8531088
GZMB,Drug Allergy,0.1736214906,0.814233114,0.7943156564,0.03824637085,,0.85052854
GZMB,Hepatitis,0.1002080292,0.8387918998,0.8250546031,0.05676589906,0.1511712372,0.8498934
GZMB,Breast Carcinoma,0.2634375095,0.8151648909,0.8107918246,0.0807005614,,0.8437537
GZMB,Mammary Neoplasms,0.2856146693,0.8390536313,0.7995960832,0.05492698401,,0.8704309
H1-2,Breast Carcinoma,0.1488315463,0.8714126258,0.8047763135,0.1030645594,,0.8349767
H1-2,Mammary Neoplasms,0.2060340345,0.8927859974,0.8004646585,0.09490816295,,0.8340745
H1-2,Acute Myeloid Leukemia (AML-M2),0.2858011127,0.8862536462,0.8125641223,0.2963020504,,0.85934174
H2AX,Glioblastoma,0.2287276387,0.8968685765,0.8243801867,0.1229490936,0.2740059495,0.84730905
H2AX,Polyploidy,0.3991074264,0.9162033956,0.808877263,0.1990771592,0.5695595741,0.8379179
H2AX,Schizophrenia,-0.06613241136,0.9143683427,0.8391009034,0.06365231425,-0.08042979985,0.8632042
H2AX,Chromosome Breaks,0.5110206604,0.8671057283,0.8355902024,0.2705242634,,0.8476383
H2AX,Giant Cell Glioblastoma,0.08187669516,0.8801011461,0.8013971649,0.1519454271,,0.84332746
H2AX,Chromosome Breakage,0.4272881746,0.8662669793,0.8248002717,0.2086983472,,0.8350538
H2AX,Breast Carcinoma,0.1799062639,0.8662946693,0.8080164584,0.1081391051,,0.84689116
H2AX,Mammary Neoplasms,0.1251807362,0.8779351387,0.796509517,0.07253011316,,0.83527684
H2AX,Glioblastoma Multiforme,0.162727505,0.8820322548,0.7905006533,0.08502335846,,0.8332648
HABP2,Spontaneous abortion,0.1884714663,0.8376658135,0.8427689429,0.09986680001,,0.8547155
HABP2,Thrombophilia,0.1870153844,0.9127995007,0.8486752753,0.2977654934,0.07110247016,0.91801035
HABP2,Early Pregnancy Loss,0.372964263,0.8522962537,0.8394856012,0.163166225,,0.8658885
HABP2,Miscarriage,0.1013688743,0.9220790629,0.803183851,0.1690872014,-0.03076729365,0.9059181
HADHA,Osteoarthrosis Deformans,0.1846754253,0.8106936344,0.7770072175,0.1120377406,,0.8385167
HADHA,Myocardial Ischemia,0.08189998567,0.8401329515,0.7583794907,0.2241975069,,0.85915965
HADHB,Fatty Liver,0.1894835681,0.8585855659,0.8482878888,0.2904194891,,0.8915229
HADHB,Heart Diseases,0.1046470553,0.8506989539,0.8728440989,0.1975174844,,0.8961599
HADHB,Lipid Metabolism Disorders,0.4490622878,0.8568935665,0.8380420056,0.3461910784,,0.8473395
HADHB,Breast Carcinoma,0.1782158315,0.8640256149,0.8243909271,0.12653175,,0.88101435
HADHB,Mammary Neoplasms,0.3447935581,0.8909518176,0.8112758113,0.1150658056,,0.8833064
HADHB,Steatohepatitis,0.3448562622,0.8825937606,0.8193610246,0.2875615358,0.3933466077,0.88783133
HADH,Obesity,0.09407875687,0.8808053193,0.8662471877,0.2166243196,0.1057132408,0.87638426
HADH,Precancerous Conditions,0.2959280908,0.8478527333,0.818599884,0.09623636305,,0.8360526
HAL,Histidinemia,0.08135901392,0.8615306954,0.8420889985,0.1436389238,0.1552792639,0.8908517
HAS3,Fatty Liver,0.1227158085,0.8767498075,0.8218992756,0.1277267039,,0.8931533
HAS3,Steatohepatitis,0.2299466431,0.8445355082,0.7188766775,0.1247746348,0.3704243302,0.8780289
HBA1,alpha-Thalassemia,0.2554476261,0.9012607588,0.8182946158,0.3520263433,0.2249110788,0.8627093
HBA1,Carcinoma,-0.06015760452,0.8754519405,0.8605884369,0.1106765196,-0.1248134971,0.87133616
HBA1,Cerebral Infarction,0.1361695379,0.8881094216,0.8119128049,0.1431099921,,0.8346251
HBA1,Hydrops Fetalis,0.1869604737,0.9187294594,0.822946187,0.1706071347,,0.9595367
HBA1,Methemoglobinemia,0.0862044096,0.8715282136,0.8239553738,0.1675961614,0.04632041603,0.83670706
HBA1,Polycythemia,0.2452963144,0.8989289964,0.7947762601,0.1797784418,0.05234621838,0.84503233
HBA1,Polycythemia Vera,0.1123901606,0.8968303938,0.7848483195,0.236043185,,0.84108526
HBA1,Anaplastic carcinoma,0.1422737837,0.8782091387,0.8379262184,0.1136550531,,0.8478633
HBA1,Undifferentiated carcinoma,0.008014373481,0.8523891739,0.8054628445,0.1131115556,,0.81691515
HBA1,Carcinomatosis,0.06325162947,0.8735535519,0.8687655094,0.05656651407,0.1221773922,0.86254406
HBA1,Chloracne,0.09580387175,0.915104045,0.8613585019,0.09580154717,0.1340579689,0.8625917
HBA1,Subcortical Infarction,0.1169378385,0.8636010775,0.8075297711,0.1115370989,,0.7964574
HBA1,Erythrocytosis,0.2704755664,0.8724337525,0.7644924718,0.2022896558,0.1651756763,0.8383672
HBA1,Hb H disease,0.2691582143,0.9515855313,0.9029439541,0.3626271188,,0.9866653
HBA2,alpha-Thalassemia,0.43778193,0.9003479539,0.8143613719,0.6117135286,0.4438894391,0.86605763
HBA2,Cooley's anemia,0.2137490213,0.8973973507,0.8398099907,0.2960217893,,0.87503207
HBA2,beta Thalassemia,0.4267786741,0.9036536424,0.830033609,0.4791506529,,0.8693588
HBA2,Hydrops Fetalis,0.3146727085,0.9190354666,0.8209752621,0.2185498029,,0.9604384
HBA2,Thalassemia Minor,0.3073030114,0.8832001232,0.8374397226,0.4096659422,,0.86025316
HBA2,Chloracne,0.143908754,0.9142734702,0.8645597361,0.1326263994,0.3106049895,0.8612888
HBA2,Microcytic hypochromic anemia (disorder),0.2846935391,0.8530803013,0.799726962,0.3918613791,,0.88171446
HBA2,Thalassemia Intermedia,0.2111995816,0.8729055256,0.8271005892,0.4007240236,,0.84922206
HBA2,Erythrocytosis,0.3629274368,0.8713356044,0.7673000663,0.3490767181,0.4380350113,0.83953595
HBA2,Hb H disease,0.4571157992,0.9489431941,0.9069200431,0.555670619,,0.9868425
HBB,alpha-Thalassemia,0.504706502,0.823341401,0.7621525516,0.4431882501,0.4605730176,0.8562412
HBB,Cooley's anemia,0.1710126847,0.8331098626,0.8082633421,0.2527517378,,0.89185214
HBB,beta Thalassemia,0.478477031,0.8299788149,0.7797646823,0.3580653369,,0.8599836
HBB,Cyanosis,0.0292016454,0.8883544316,0.8755980107,0.1852583587,0.1178133488,0.87713456
HBB,Echinococcosis,-0.02638809755,0.8073314973,0.7842581293,0.06611990184,0.1413360387,0.853943
HBB,Hemoglobinopathies,0.2310526073,0.7777388859,0.783231737,0.4198711216,0.3013182282,0.8159566
HBB,Malaria,-0.02408492565,0.8169714493,0.9064103202,0.1926107705,0.06568516791,0.8688872
HBB,Methemoglobinemia,0.1592559963,0.7800007404,0.7903726617,0.2428402156,0.2812767923,0.8354366
HBB,Polycythemia,0.1183493882,0.8345045186,0.7732420186,0.1473709047,0.1880550236,0.8428434
HBB,Polycythemia Vera,0.1029774249,0.8147623132,0.7456846645,0.06804912537,,0.83387876
HBB,Splenomegaly,0.005125015974,0.7989931197,0.7652030675,0.1022178829,0.04151109606,0.8648251
HBB,Thalassemia Minor,0.2421025336,0.8082017787,0.7878120655,0.3244661987,,0.85155785
HBB,Chloracne,0.2207528055,0.8419082041,0.8505335644,0.1105362847,0.3218874335,0.87324107
HBB,Thalassemia Intermedia,0.1622135341,0.7877305612,0.7706598856,0.3162852228,,0.83753735
HBB,Erythrocytosis,0.1348437071,0.7929169887,0.7344528895,0.2258877605,0.2298064679,0.83885276
HBD,Keloid,0.16706343,0.896284473,0.8460774691,0.05123575404,0.2350785434,0.8718685
HBD,Chloracne,0.1223320067,0.8966298901,0.8675340234,0.08453413099,0.3627613485,0.86486894
HBG2,Oliguria,0.1486682594,0.8947510249,0.8758052605,0.1548455507,0.1574436724,0.85255116
HBG2,Prostatic Neoplasms,0.5978829861,0.9056105215,0.8277343942,0.07303223014,,0.83247566
HBG2,Acute Kidney Insufficiency,0.08080583066,0.8730585364,0.8451477147,0.1217556596,,0.8552408
HBG2,Acute kidney injury,0.0670767054,0.852150567,0.8451567846,0.14382945,,0.84050417
SERPIND1,Carotid Artery Thrombosis,0.3942289054,0.9144514814,0.8026849941,0.09301103652,,0.88435525
SERPIND1,Mesenteric Vascular Occlusion,0.2587428987,0.9326206406,0.8328258901,-0.005198257044,,0.88859946
SERPIND1,Thrombophilia,0.2468879223,0.911897807,0.8341516382,0.2103074938,0.2206968218,0.8961055
SERPIND1,Venous Thromboembolism,0.1340874434,0.9158459195,0.7964107497,0.1642391682,,0.85223913
HCFC1,Liver neoplasms,0.4061192274,0.8931965036,0.7917517684,0.1118302196,,0.84280765
HCLS1,Rheumatoid Arthritis,0.129509896,0.8944623491,0.7599527334,0.0944648385,,0.84857297
HCRT,Cannabis Dependence,0.1980447173,0.8455950294,0.8573865808,0.1087291986,,0.8611818
HCRT,Cocaine Abuse,0.1745057106,0.8178680173,0.8700326436,0.1642014831,,0.83965206
HCRT,Mental Depression,0.1220434159,0.8460405519,0.865687439,0.1142160371,,0.8473565
HCRT,Depressive disorder,0.1356267631,0.8693302579,0.8092304072,0.1871536672,,0.8344296
HCRT,Marijuana Abuse,0.08637870848,0.822834781,0.858827619,0.1044940948,,0.85518795
HCRT,Narcolepsy,0.3718990684,0.9016978812,0.8668148811,0.4886720479,0.2976169884,0.8872204
HCRT,Pain,0.01852629147,0.7698078639,0.8580730235,0.0753692314,-0.06998640299,0.849148
HCRT,Drug Withdrawal Symptoms,0.2393624187,0.8366326206,0.8484838501,0.2109423876,,0.8520008
HCRT,Withdrawal Symptoms,0.1230954528,0.8471963586,0.8687898979,0.1894128174,,0.85811645
HCRT,Ache,0.1976930648,0.7530501391,0.860010441,0.1383294314,0.277212739,0.8539341
HCRT,Radiating pain,0.1380447596,0.8284888058,0.8281048294,0.03581304848,,0.82646686
HCRT,Neurodegenerative Disorders,0.2698508501,0.8517762962,0.7804464674,0.2558175623,,0.837426
HCRT,Cocaine Dependence,0.2714620233,0.8237389283,0.8591240145,0.1831243783,,0.8413669
HCRT,Narcolepsy 1,0.1553650498,0.900713844,0.8447837379,0.4608786404,,0.88186556
HCRTR1,Cocaine Abuse,0.4278288484,0.8006929239,0.8107600431,0.2259289473,,0.8284339
HCRTR1,Mental Depression,0.4734909534,0.8263610077,0.8164703262,0.12289951,,0.8151859
HCRTR1,Depressive disorder,0.3267567158,0.8879533539,0.7874581847,0.1933460683,,0.8231927
HCRTR1,Schizophrenia,0.1888132393,0.9132654573,0.8213160861,0.2256158739,,0.86718184
HCRTR1,Drug Withdrawal Symptoms,0.5060475469,0.8503620566,0.8069835987,0.2860382795,,0.85050595
HCRTR1,Withdrawal Symptoms,0.1395644993,0.8311462441,0.8040573788,0.2715574503,,0.85006225
HCRTR1,Mood Disorders,0.197721839,0.8245633306,0.8011679679,0.2788965702,,0.8486271
HCRTR1,Cocaine Dependence,0.368786782,0.805168162,0.8084476006,0.2588317394,,0.83021575
HCRTR2,Narcolepsy,0.3842875659,0.9205687327,0.8459063712,0.4803429544,0.09247198701,0.891318
HTT,Mental Depression,0.07152977586,0.8449972954,0.8304498717,0.06472198665,,0.8622974
HTT,Depressive disorder,0.04857148975,0.8332801499,0.7671466763,0.09028406441,,0.8435188
HTT,Huntington Disease,0.589248836,0.8392977748,0.7941007005,0.4411130846,,0.87122566
HTT,Movement Disorders,0.132121712,0.8350433339,0.8194959075,0.1775623858,,0.8379544
HTT,Mood Disorders,0.08058145642,0.8439161867,0.805634458,0.1395703554,,0.8771322
HTT,Manganese Poisoning,0.146668911,0.8340834141,0.8456243964,0.1111401245,,0.8511592
HTT,Juvenile Huntington Disease,0.3730025887,0.8231403152,0.8025612963,0.391053021,,0.8479157
HTT,Intellectual Disability,0.1545353085,0.842684759,0.807602515,0.1351237148,,0.84205973
HDAC1,Squamous cell carcinoma,0.1164574623,0.9216117943,0.8136474284,0.1668392122,,0.84402394
HDAC1,Endometriosis,0.1105827689,0.8994394571,0.8208927507,0.07745076716,0.1246207058,0.84913945
HDAC1,Heart Diseases,0.03846621886,0.8568499177,0.8460297879,0.06096366048,,0.86351764
HDAC1,Schizophrenia,0.08088165522,0.9233572077,0.8350014793,0.07651419193,0.1405263841,0.868418
HDAC1,Endometrioma,0.1094578803,0.8996407748,0.8200905098,0.08491946012,0.1170695201,0.84837526
HDAC1,Mood Disorders,0.06881353259,0.8468601947,0.8228164429,0.117113255,,0.85689086
HDAC1,Idiopathic pulmonary arterial hypertension,0.1910935044,0.8983396307,0.7969405367,0.1075627953,,0.875664
HDAC1,MYELODYSPLASTIC SYNDROME,0.1749888808,0.9144606552,0.7979409868,0.1396360397,,0.85907984
HDAC2,Squamous cell carcinoma,0.07804533839,0.9215607471,0.8143258169,0.1255521774,,0.84413505
HDAC2,Mental Depression,0.1440600902,0.8428416997,0.8456825418,0.1153630912,,0.8277941
HDAC2,Endometriosis,0.1301187873,0.8981948778,0.8230299362,0.08209760487,0.1289034337,0.84768915
HDAC2,Cardiomegaly,-0.01245957613,0.9112629462,0.8404502205,0.1521833688,-0.06812922657,0.8645513
HDAC2,Myeloid Leukemia,0.4064300954,0.9072602393,0.7588423802,0.05242019147,,0.85850185
HDAC2,Liver Cirrhosis,0.05052562803,0.9173219596,0.803014277,0.1186048836,,0.8709364
HDAC2,Chronic Obstructive Airway Disease,0.1363593042,0.8885417732,0.7493000951,0.2163938135,,0.8531116
HDAC2,melanoma,0.2094751,0.914332571,0.8412169983,0.02107560448,0.2603192329,0.82906234
HDAC2,Psychotic Disorders,0.1240032911,0.8882748703,0.7899377731,0.07469154894,,0.81028175
HDAC2,Schizophrenia,0.1387233883,0.9209893765,0.8356131911,0.1110631749,0.1316266805,0.8661164
HDAC2,Endometrioma,0.09402009845,0.8986814855,0.8226356662,0.07568246126,0.1123789176,0.8468374
HDAC2,Nonorganic psychosis,0.1374845803,0.9172321623,0.8028635094,0.1089745685,,0.85455334
HDAC2,Mood Disorders,0.1512508839,0.8460224133,0.824697919,0.1800993085,,0.85719895
HDAC2,Microsatellite Instability,0.2815389633,0.9056153026,0.8275655934,0.1191009134,,0.84693795
HDAC2,Cardiac Hypertrophy,0.3537878692,0.9086754371,0.8126220993,0.2007969618,,0.9117806
HDAC2,Chronic Airflow Obstruction,0.2180095464,0.8906482875,0.8033945689,0.1704078019,,0.86896867
HDC,Colorectal Carcinoma,0.2757432759,0.8508522366,0.8209117536,0.04887054488,,0.8071828
HDC,Hepatomegaly,0.05513985083,0.8564192574,0.8580377119,0.04579151049,-0.01957937703,0.8396741
HDC,Gilles de la Tourette syndrome,0.1468358189,0.8682290892,0.7591526249,0.03562604636,,0.7895075
HDGF,HIV Infections,0.05769103765,0.8788595041,0.8707946316,0.1469344795,,0.8596501
HDGF,HIV Coinfection,0.406621635,0.8820229406,0.8680782037,0.1726832092,,0.85266244
HELLS,Polycystic Ovary Syndrome,0.1387950182,0.8227205564,0.7958183895,0.1240075529,,0.8405392
HEXA,Profound Mental Retardation,0.2844540477,0.8658070427,0.7586033222,0.1333790123,,0.8599936
HEXA,Tay-Sachs Disease,0.5553126335,0.8542445628,0.7795394995,0.5040124059,,0.8942183
HEXA,Mental deficiency,0.3019290566,0.9009520679,0.8390724702,0.1508964151,,0.88834405
HEXA,Intellectual Disability,0.2156764865,0.9010576895,0.7841586036,0.09117314219,,0.89087296
HEXB,Myoclonic Epilepsy,0.4122851491,0.8810369817,0.7782223292,0.2549242377,,0.86042655
HEXB,Sandhoff Disease,0.5620264411,0.8798170327,0.8467457566,0.6780865788,,0.90225375
HEXB,Seizures,0.05517859012,0.863143187,0.8569364598,0.1323809922,0.02550437301,0.8977202
HEXB,Acute Kidney Insufficiency,0.1305749416,0.8840642951,0.8270883186,0.08717903495,,0.86152387
HEXB,Acute kidney injury,0.09066514671,0.8747635819,0.8254311228,0.09701795876,,0.86347955
CFH,Meningococcal Infections,0.2467986047,0.7703772573,0.7695980008,0.2370692939,,0.82296276
CFH,HELLP Syndrome,0.3216590881,0.8306275701,0.8009465898,0.2021699995,,0.8535329
CFH,Age related macular degeneration,0.3377788663,0.7754280247,0.7167508391,0.3684855402,,0.80772614
CFH,BASAL LAMINAR DRUSEN (disorder),0.2026144266,0.7893710485,0.8003166864,0.3318959475,,0.8261485
CFH,Atypical Hemolytic Uremic Syndrome,0.5548381209,0.7641694429,0.7507766739,0.3985282183,,0.84735465
CFH,C3 glomerulopathy,0.3623117208,0.846174888,0.7978736955,0.4107190371,,0.9592642
HFE,Alzheimer's Disease,0.2082641125,0.8641387105,0.7399105365,0.1769308299,,0.8853731
HFE,Birth Weight,0.2072685212,0.8547524232,0.8358807692,0.1168003157,,0.86597234
HFE,Presenile dementia,0.1822349727,0.8013349615,0.7543180415,0.1054438129,,0.8189603
HFE,Hemochromatosis,0.7455886006,0.8238469826,0.7947622365,0.5775841475,0.7595969439,0.8468048
HFE,Hepatitis C,0.2750227749,0.8595709882,0.8032600721,0.2516533732,,0.8534739
HFE,Lead Poisoning,0.2472167462,0.8435121319,0.8497291173,0.1514021456,,0.87352216
HFE,Parkinson Disease,0.1950464994,0.8160477549,0.7668814765,0.2074300349,,0.8585721
HFE,Alcohol abuse,0.2320377529,0.8236299578,0.8362946781,0.1544318497,,0.88704264
HFE,Variegate Porphyria,0.07353338599,0.8139507981,0.7592182155,0.2213627249,,0.8271613
HFE,Porphyria Cutanea Tarda,0.2606152296,0.7983530941,0.7473300134,0.3077720702,,0.8109814
HFE,Familial Alzheimer Disease (FAD),0.4122152925,0.839073365,0.7649185768,0.2096128166,,0.8673997
HFE,Hereditary hemochromatosis,0.7299420238,0.8052315286,0.7643498787,0.5979964733,,0.855325
HFE,Autism Spectrum Disorders,0.2021685243,0.8196092364,0.7485164658,0.1138738096,,0.86325645
HFE,MYELODYSPLASTIC SYNDROME,0.1601916254,0.816509392,0.709611705,0.1093548313,,0.8435788
CFHR1,IGA Glomerulonephritis,0.3128603995,0.8799973207,0.8073792829,0.2805894315,,0.88754964
CFHR1,Age related macular degeneration,0.3821004927,0.8634571228,0.7564038269,0.2506364286,,0.806761
CFHR1,Atypical Hemolytic Uremic Syndrome,0.5873897076,0.8620439356,0.802932614,0.4214545786,,0.84775156
CFHR1,C3 glomerulopathy,0.4621607065,0.9232898641,0.8451861803,0.4004243016,,0.9646402
CFHR2,Age related macular degeneration,0.4951242805,0.8601247204,0.7492474161,0.1688019037,,0.8094554
CFHR2,C3 glomerulopathy,0.573156476,0.9213871157,0.8413981427,0.3025215566,,0.9672264
HGD,Alkaptonuria,0.3526129723,0.8881796963,0.858033406,0.2253810167,0.3426969051,0.8429283
HGF,Astrocytoma,0.3113977015,0.8676342474,0.8178798926,0.04874943197,0.3482560515,0.85445637
HGF,Barrett Esophagus,0.1851373762,0.8732778517,0.8017704076,0.07313708216,,0.8291231
HGF,Squamous cell carcinoma,0.2275426984,0.8776353185,0.8020943138,0.1060521379,,0.82399714
HGF,Liver Cirrhosis,0.2372542769,0.8786469233,0.7905234085,0.1602565348,,0.8580369
HGF,Liver neoplasms,0.08606762439,0.8772123263,0.8139709365,0.1653200239,,0.8405289
HGF,Neuroblastoma,0.3352082372,0.8526135978,0.8183773662,0.006950092502,0.3226922154,0.829581
HGF,Pain,-0.0228950642,0.7560863159,0.8449221021,0.0396027565,-0.1045067087,0.8383911
HGF,Pancreatitis,0.1541596651,0.8704653001,0.8077739308,0.0713943094,0.05719735846,0.77087146
HGF,Parkinson Disease,-0.03304688632,0.8672926135,0.8084716019,0.03149738535,,0.8533038
HGF,Pulmonary Fibrosis,0.3557970524,0.8562662784,0.8384715317,0.1714747101,,0.85233253
HGF,Reperfusion Injury,0.2326676548,0.8750125695,0.7980186098,0.1515513957,,0.77402306
HGF,Thrombosis,0.1855865419,0.8569159613,0.8210768823,0.06613558531,0.139760375,0.8672495
HGF,Vascular Diseases,0.2554115653,0.8207529038,0.8410217804,0.1186253577,,0.8440496
HGF,Thrombus,0.1907858104,0.8579981892,0.8452735184,0.109003365,0.113513492,0.8795032
HGF,Chronic Persistent Hepatitis,0.1797053367,0.8681735232,0.806042283,0.1444954276,,0.85227334
HGF,Myocardial Ischemia,0.1418372989,0.8666714031,0.7762930567,0.1087472364,,0.84728223
HGF,Ache,0.01845352165,0.7382645597,0.8626864278,0.05816397816,0.114145346,0.8417783
HGF,Radiating pain,0.08287657797,0.8185353967,0.8104168111,0.08826500922,,0.8144186
HGF,Diabetic Amyotrophy,0.06327489018,0.8709853507,0.7955628104,0.0376615338,,0.85472476
HGF,Diabetic Autonomic Neuropathy,0.1603773534,0.8474368873,0.8076413296,0.04460197687,,0.83136475
HGF,Diffuse Astrocytoma,0.08575306833,0.8762331369,0.7998841516,0.06871338189,,0.8400722
HGF,Anaplastic astrocytoma,0.1892912686,0.8549114634,0.7905689545,0.1061306074,,0.84165853
HGF,Pilocytic Astrocytoma,0.157357648,0.85414993,0.7770837178,0.0249233339,,0.78115
HGF,Malignant mesothelioma,0.2962561548,0.8484124203,0.781189957,0.1161482185,,0.8183843
HGF,Chronic active hepatitis,0.1726701558,0.8716325419,0.8075808864,0.1215938255,,0.8613371
HGF,Cardiomyopathies,0.1320899427,0.8430452614,0.791601455,0.03524526581,0.1065413654,0.84926605
HGF,Barrett Epithelium,0.2078656107,0.8769940554,0.8289441883,0.07547006011,,0.83391804
HGF,Acute Myeloid Leukemia (AML-M2),0.2364765555,0.8548948745,0.7984336527,0.08119083941,,0.8482288
HGF,Liver carcinoma,0.2107489854,0.8496502006,0.8361586671,0.1339862645,,0.8335017
